X (ECEF),Y (ECEF),Z (ECEF),Northing,Easting,Elevation,dX,dY,dZ,dN,dE,dH,
-2956298.726,5075995.16,2476764.635,2544530.008,169716.1,19.682,-0.002,0.007,0.008,-1.79E-03,4.61E-03,9.62E-03,
-2956298.726,5075995.15,2476764.627,2544530.004,169716.105,19.671,-0.002,-0.003,0,3.24E-03,6.20E-04,-1.46E-03,
-2956298.726,5075995.154,2476764.631,2544530.007,169716.102,19.676,-0.002,0.001,0.004,1.22E-03,2.95E-03,3.28E-03,
-2956298.726,5075995.147,2476764.63,2544530.007,169716.106,19.67,-0.002,-0.006,0.003,4.75E-03,4.39E-03,-2.67E-03,
-2956298.726,5075995.155,2476764.628,2544530.004,169716.102,19.676,-0.002,0.002,0.001,7.22E-04,-1.48E-04,2.91E-03,
-2956298.726,5075995.154,2476764.626,2544530.002,169716.103,19.674,-0.002,0.001,-0.001,1.22E-03,-1.65E-03,1.33E-03,
-2956298.726,5075995.151,2476764.624,2544530.001,169716.105,19.671,-0.002,-0.002,-0.003,2.73E-03,-2.48E-03,-1.84E-03,
-2956298.726,5075995.151,2476764.629,2544530.006,169716.104,19.674,-0.002,-0.002,0.002,2.73E-03,2.12E-03,1.17E-04,
-2956298.726,5075995.151,2476764.627,2544530.004,169716.104,19.672,-0.002,-0.002,0,2.73E-03,2.82E-04,-6.64E-04,
-2956298.726,5075995.153,2476764.631,2544530.007,169716.104,19.675,-0.002,0,0.004,1.73E-03,3.29E-03,2.49E-03,
-2956298.726,5075995.156,2476764.633,2544530.008,169716.102,19.678,-0.002,0.003,0.006,2.18E-04,4.12E-03,5.66E-03,
-2956298.726,5075995.144,2476764.625,2544530.005,169716.108,19.666,-0.002,-0.009,-0.002,6.26E-03,8.05E-04,-7.01E-03,
-2956298.726,5075995.153,2476764.625,2544530.001,169716.103,19.673,-0.002,0,-0.002,1.73E-03,-2.23E-03,1.45E-04,
-2956298.726,5075995.149,2476764.625,2544530.003,169716.106,19.67,-0.002,-0.004,-0.002,3.74E-03,-8.84E-04,-3.04E-03,
-2956298.726,5075995.149,2476764.63,2544530.007,169716.105,19.671,-0.002,-0.004,0.003,3.74E-03,3.72E-03,-1.08E-03,
-2956298.726,5075995.151,2476764.628,2544530.005,169716.104,19.673,-0.002,-0.002,0.001,2.73E-03,1.20E-03,-2.74E-04,
-2956298.726,5075995.149,2476764.625,2544530.003,169716.106,19.67,-0.002,-0.004,-0.002,3.74E-03,-8.84E-04,-3.04E-03,
-2956298.726,5075995.155,2476764.633,2544530.008,169716.102,19.678,-0.002,0.002,0.006,7.22E-04,4.45E-03,4.86E-03,
-2956298.726,5075995.144,2476764.623,2544530.002,169716.107,19.665,-0.002,-0.009,-0.004,6.26E-03,-1.04E-03,-7.80E-03,
-2956298.726,5075995.149,2476764.622,2544530,169716.105,19.668,-0.002,-0.004,-0.005,3.74E-03,-3.65E-03,-4.21E-03,
-2956298.726,5075995.149,2476764.632,2544530.008,169716.105,19.673,-0.002,-0.004,0.005,3.74E-03,5.56E-03,-3.02E-04,
-2956298.726,5075995.149,2476764.623,2544530.001,169716.105,19.669,-0.002,-0.004,-0.004,3.74E-03,-2.72E-03,-3.82E-03,
-2956298.726,5075995.157,2476764.63,2544530.004,169716.101,19.678,-0.002,0.004,0.003,-2.85E-04,1.02E-03,5.28E-03,
-2956298.726,5075995.148,2476764.629,2544530.007,169716.105,19.67,-0.002,-0.005,0.002,4.24E-03,3.14E-03,-2.27E-03,
-2956298.726,5075995.147,2476764.632,2544530.009,169716.106,19.671,-0.002,-0.006,0.005,4.75E-03,6.24E-03,-1.89E-03,
-2956298.726,5075995.147,2476764.624,2544530.002,169716.106,19.667,-0.002,-0.006,-0.003,4.75E-03,-1.13E-03,-5.02E-03,
-2956298.726,5075995.148,2476764.628,2544530.006,169716.106,19.671,-0.002,-0.005,0.001,4.24E-03,2.22E-03,-2.66E-03,
-2956298.726,5075995.146,2476764.627,2544530.005,169716.107,19.668,-0.002,-0.007,0,5.25E-03,1.97E-03,-4.64E-03,
-2956298.726,5075995.156,2476764.63,2544530.005,169716.102,19.677,-0.002,0.003,0.003,2.18E-04,1.36E-03,4.49E-03,
-2956298.726,5075995.152,2476764.624,2544530,169716.103,19.671,-0.002,-0.001,-0.003,2.23E-03,-2.82E-03,-1.04E-03,
-2956298.726,5075995.149,2476764.629,2544530.006,169716.105,19.671,-0.002,-0.004,0.002,3.74E-03,2.80E-03,-1.47E-03,
-2956298.726,5075995.146,2476764.622,2544530.001,169716.107,19.666,-0.002,-0.007,-0.005,5.25E-03,-2.63E-03,-6.60E-03,
-2956298.726,5075995.149,2476764.63,2544530.007,169716.105,19.672,-0.002,-0.004,0.003,3.74E-03,3.72E-03,-1.08E-03,
-2956298.726,5075995.148,2476764.63,2544530.007,169716.106,19.671,-0.002,-0.005,0.003,4.24E-03,4.06E-03,-1.88E-03,
-2956298.726,5075995.151,2476764.632,2544530.008,169716.105,19.674,-0.002,-0.002,0.005,2.73E-03,4.88E-03,1.29E-03,
-2956298.726,5075995.153,2476764.624,2544530,169716.103,19.673,-0.002,0,-0.003,1.73E-03,-3.15E-03,-2.46E-04,
-2956298.726,5075995.147,2476764.63,2544530.008,169716.106,19.67,-0.002,-0.006,0.003,4.75E-03,4.39E-03,-2.67E-03,
-2956298.726,5075995.152,2476764.627,2544530.003,169716.104,19.673,-0.002,-0.001,0,2.23E-03,-5.56E-05,1.31E-04,
-2956298.726,5075995.154,2476764.629,2544530.004,169716.103,19.676,-0.002,0.001,0.002,1.22E-03,1.11E-03,2.50E-03,
-2956298.726,5075995.143,2476764.622,2544530.001,169716.108,19.664,-0.002,-0.01,-0.005,6.76E-03,-1.62E-03,-8.98E-03,
-2956298.726,5075995.151,2476764.622,2544529.999,169716.105,19.67,-0.002,-0.002,-0.005,2.73E-03,-4.32E-03,-2.62E-03,
-2956298.726,5075995.145,2476764.622,2544530.001,169716.107,19.666,-0.002,-0.008,-0.005,5.75E-03,-2.29E-03,-7.39E-03,
-2956298.726,5075995.141,2476764.627,2544530.007,169716.11,19.664,-0.002,-0.012,0,7.77E-03,3.66E-03,-8.62E-03,
-2956298.726,5075995.15,2476764.622,2544530,169716.105,19.669,-0.002,-0.003,-0.005,3.24E-03,-3.98E-03,-3.41E-03,
-2956298.726,5075995.136,2476764.619,2544530.002,169716.111,19.657,-0.002,-0.017,-0.008,1.03E-02,-2.02E-03,-1.57E-02,
-2956298.726,5075995.156,2476764.627,2544530.002,169716.102,19.676,-0.002,0.003,0,2.18E-04,-1.41E-03,3.31E-03,
-2956298.726,5075995.152,2476764.628,2544530.004,169716.104,19.673,-0.002,-0.001,0.001,2.23E-03,8.65E-04,5.22E-04,
-2956298.726,5075995.155,2476764.623,2544529.999,169716.102,19.674,-0.002,0.002,-0.004,7.22E-04,-4.75E-03,9.54E-04,
-2956298.726,5075995.152,2476764.631,2544530.007,169716.104,19.674,-0.002,-0.001,0.004,2.23E-03,3.63E-03,1.69E-03,
-2956298.726,5075995.153,2476764.63,2544530.006,169716.103,19.675,-0.002,0,0.003,1.73E-03,2.37E-03,2.10E-03,
-2956298.726,5075995.151,2476764.631,2544530.007,169716.104,19.673,-0.002,-0.002,0.004,2.73E-03,3.96E-03,8.99E-04,
-2956298.726,5075995.144,2476764.622,2544530.002,169716.108,19.665,-0.002,-0.009,-0.005,6.26E-03,-1.96E-03,-8.19E-03,
-2956298.726,5075995.146,2476764.622,2544530.001,169716.107,19.666,-0.002,-0.007,-0.005,5.25E-03,-2.63E-03,-6.60E-03,
-2956298.726,5075995.155,2476764.627,2544530.002,169716.102,19.675,-0.002,0.002,0,7.22E-04,-1.07E-03,2.52E-03,
-2956298.726,5075995.149,2476764.628,2544530.006,169716.105,19.671,-0.002,-0.004,0.001,3.74E-03,1.88E-03,-1.86E-03,
-2956298.726,5075995.153,2476764.622,2544529.999,169716.103,19.672,-0.002,0,-0.005,1.73E-03,-5.00E-03,-1.03E-03,
-2956298.726,5075995.145,2476764.626,2544530.005,169716.107,19.667,-0.002,-0.008,-0.001,5.75E-03,1.39E-03,-5.83E-03,
-2956298.726,5075995.16,2476764.629,2544530.002,169716.1,19.68,-0.002,0.007,0.002,-1.79E-03,-9.16E-04,7.28E-03,
-2956298.726,5075995.157,2476764.626,2544530.001,169716.101,19.677,-0.002,0.004,-0.001,-2.85E-04,-2.66E-03,3.72E-03,
-2956298.726,5075995.154,2476764.629,2544530.005,169716.102,19.675,-0.002,0.001,0.002,1.22E-03,1.11E-03,2.50E-03,
-2956298.726,5075995.145,2476764.624,2544530.003,169716.107,19.666,-0.002,-0.008,-0.003,5.75E-03,-4.54E-04,-6.61E-03,
-2956298.726,5075995.147,2476764.626,2544530.004,169716.106,19.669,-0.002,-0.006,-0.001,4.75E-03,7.12E-04,-4.24E-03,
-2956298.726,5075995.155,2476764.625,2544530.001,169716.102,19.674,-0.002,0.002,-0.002,7.22E-04,-2.91E-03,1.74E-03,
-2956298.726,5075995.148,2476764.623,2544530.001,169716.106,19.668,-0.002,-0.005,-0.004,4.24E-03,-2.39E-03,-4.61E-03,
-2956298.726,5075995.153,2476764.626,2544530.002,169716.103,19.673,-0.002,0,-0.001,1.73E-03,-1.31E-03,5.36E-04,
-2956298.726,5075995.149,2476764.624,2544530.002,169716.105,19.669,-0.002,-0.004,-0.003,3.74E-03,-1.80E-03,-3.43E-03,
-2956298.726,5075995.153,2476764.625,2544530.001,169716.103,19.673,-0.002,0,-0.002,1.73E-03,-2.23E-03,1.45E-04,
-2956298.726,5075995.154,2476764.627,2544530.003,169716.103,19.674,-0.002,0.001,0,1.22E-03,-7.31E-04,1.72E-03,
-2956298.726,5075995.15,2476764.627,2544530.004,169716.105,19.672,-0.002,-0.003,0,3.24E-03,6.20E-04,-1.46E-03,
-2956298.726,5075995.152,2476764.63,2544530.006,169716.104,19.674,-0.002,-0.001,0.003,2.23E-03,2.71E-03,1.30E-03,
-2956298.726,5075995.158,2476764.634,2544530.007,169716.101,19.68,-0.002,0.005,0.007,-7.88E-04,4.36E-03,7.64E-03,
-2956298.726,5075995.152,2476764.624,2544530.001,169716.104,19.671,-0.002,-0.001,-0.003,2.23E-03,-2.82E-03,-1.04E-03,
-2956298.726,5075995.154,2476764.628,2544530.003,169716.103,19.675,-0.002,0.001,0.001,1.22E-03,1.90E-04,2.11E-03,
-2956298.726,5075995.156,2476764.635,2544530.009,169716.102,19.679,-0.002,0.003,0.008,2.18E-04,5.96E-03,6.44E-03,
-2956298.726,5075995.16,2476764.627,2544530.001,169716.099,19.679,-0.002,0.007,0,-1.79E-03,-2.76E-03,6.49E-03,
-2956298.726,5075995.158,2476764.627,2544530.001,169716.101,19.678,-0.002,0.005,0,-7.88E-04,-2.08E-03,4.90E-03,
-2956298.726,5075995.147,2476764.627,2544530.005,169716.106,19.668,-0.002,-0.006,0,4.75E-03,1.63E-03,-3.85E-03,
-2956298.726,5075995.154,2476764.623,2544529.999,169716.103,19.672,-0.002,0.001,-0.004,1.22E-03,-4.41E-03,1.59E-04,
-2956298.726,5075995.153,2476764.625,2544530.001,169716.104,19.673,-0.002,0,-0.002,1.73E-03,-2.23E-03,1.45E-04,
-2956298.726,5075995.152,2476764.627,2544530.003,169716.103,19.673,-0.002,-0.001,0,2.23E-03,-5.56E-05,1.31E-04,
-2956298.726,5075995.149,2476764.627,2544530.004,169716.106,19.671,-0.002,-0.004,0,3.74E-03,9.57E-04,-2.26E-03,
-2956298.726,5075995.151,2476764.626,2544530.003,169716.105,19.672,-0.002,-0.002,-0.001,2.73E-03,-6.39E-04,-1.06E-03,
-2956298.726,5075995.146,2476764.624,2544530.002,169716.107,19.666,-0.002,-0.007,-0.003,5.25E-03,-7.91E-04,-5.81E-03,
-2956298.726,5075995.156,2476764.629,2544530.004,169716.101,19.676,-0.002,0.003,0.002,2.18E-04,4.35E-04,4.09E-03,
-2956298.726,5075995.15,2476764.63,2544530.006,169716.104,19.673,-0.002,-0.003,0.003,3.24E-03,3.38E-03,-2.88E-04,
-2956298.726,5075995.151,2476764.629,2544530.005,169716.104,19.673,-0.002,-0.002,0.002,2.73E-03,2.12E-03,1.17E-04,
-2956298.726,5075995.15,2476764.631,2544530.008,169716.105,19.673,-0.002,-0.003,0.004,3.24E-03,4.30E-03,1.03E-04,
-2956298.726,5075995.153,2476764.628,2544530.004,169716.103,19.674,-0.002,0,0.001,1.73E-03,5.27E-04,1.32E-03,
-2956298.726,5075995.149,2476764.63,2544530.007,169716.105,19.672,-0.002,-0.004,0.003,3.74E-03,3.72E-03,-1.08E-03,
-2956298.726,5075995.143,2476764.621,2544530.001,169716.108,19.664,-0.002,-0.01,-0.006,6.76E-03,-2.54E-03,-9.37E-03,
-2956298.726,5075995.152,2476764.625,2544530.002,169716.104,19.672,-0.002,-0.001,-0.002,2.23E-03,-1.90E-03,-6.50E-04,
-2956298.726,5075995.155,2476764.626,2544530.001,169716.103,19.674,-0.002,0.002,-0.001,7.22E-04,-1.99E-03,2.13E-03,
-2956298.726,5075995.152,2476764.631,2544530.007,169716.104,19.675,-0.002,-0.001,0.004,2.23E-03,3.63E-03,1.69E-03,
-2956298.726,5075995.154,2476764.63,2544530.006,169716.103,19.676,-0.002,0.001,0.003,1.22E-03,2.03E-03,2.89E-03,
-2956298.726,5075995.148,2476764.628,2544530.006,169716.105,19.67,-0.002,-0.005,0.001,4.24E-03,2.22E-03,-2.66E-03,
-2956298.726,5075995.148,2476764.625,2544530.003,169716.106,19.669,-0.002,-0.005,-0.002,4.24E-03,-5.46E-04,-3.83E-03,
-2956298.727,5075995.143,2476764.625,2544530.004,169716.109,19.666,-0.003,-0.01,-0.002,7.63E-03,9.46E-04,-7.35E-03,
-2956298.727,5075995.148,2476764.625,2544530.002,169716.107,19.669,-0.003,-0.005,-0.002,5.11E-03,-7.43E-04,-3.37E-03,
-2956298.727,5075995.155,2476764.633,2544530.008,169716.103,19.678,-0.003,0.002,0.006,1.59E-03,4.26E-03,5.33E-03,
-2956298.727,5075995.147,2476764.629,2544530.006,169716.107,19.67,-0.003,-0.006,0.002,5.61E-03,3.28E-03,-2.60E-03,
-2956298.727,5075995.162,2476764.631,2544530.004,169716.1,19.683,-0.003,0.009,0.004,-1.94E-03,5.33E-05,1.01E-02,
-2956298.727,5075995.149,2476764.623,2544530,169716.106,19.67,-0.003,-0.004,-0.004,4.61E-03,-2.92E-03,-3.35E-03,
-2956298.727,5075995.153,2476764.628,2544530.004,169716.105,19.675,-0.003,0,0.001,2.59E-03,3.31E-04,1.78E-03,
-2956298.727,5075995.157,2476764.633,2544530.007,169716.102,19.679,-0.003,0.004,0.006,5.79E-04,3.58E-03,6.92E-03,
-2956298.727,5075995.156,2476764.629,2544530.004,169716.102,19.677,-0.003,0.003,0.002,1.08E-03,2.38E-04,4.56E-03,
-2956298.727,5075995.156,2476764.629,2544530.003,169716.102,19.677,-0.003,0.003,0.002,1.08E-03,2.38E-04,4.56E-03,
-2956298.727,5075995.149,2476764.63,2544530.006,169716.106,19.672,-0.003,-0.004,0.003,4.61E-03,3.52E-03,-6.20E-04,
-2956298.727,5075995.151,2476764.626,2544530.002,169716.105,19.672,-0.003,-0.002,-0.001,3.60E-03,-8.35E-04,-5.92E-04,
-2956298.727,5075995.153,2476764.631,2544530.006,169716.104,19.676,-0.003,0,0.004,2.59E-03,3.09E-03,2.95E-03,
-2956298.727,5075995.158,2476764.628,2544530.001,169716.102,19.679,-0.003,0.005,0.001,7.60E-05,-1.36E-03,5.76E-03,
-2956298.727,5075995.155,2476764.628,2544530.003,169716.104,19.676,-0.003,0.002,0.001,1.59E-03,-3.45E-04,3.37E-03,
-2956298.727,5075995.149,2476764.625,2544530.002,169716.106,19.67,-0.003,-0.004,-0.002,4.61E-03,-1.08E-03,-2.57E-03,
-2956298.727,5075995.151,2476764.631,2544530.007,169716.106,19.674,-0.003,-0.002,0.004,3.60E-03,3.77E-03,1.36E-03,
-2956298.727,5075995.149,2476764.629,2544530.006,169716.106,19.672,-0.003,-0.004,0.002,4.61E-03,2.60E-03,-1.01E-03,
-2956298.727,5075995.148,2476764.625,2544530.002,169716.107,19.67,-0.003,-0.005,-0.002,5.11E-03,-7.43E-04,-3.37E-03,
-2956298.727,5075995.154,2476764.631,2544530.006,169716.104,19.676,-0.003,0.001,0.004,2.09E-03,2.75E-03,3.75E-03,
-2956298.727,5075995.145,2476764.628,2544530.006,169716.108,19.668,-0.003,-0.008,0.001,6.62E-03,3.03E-03,-4.58E-03,
-2956298.727,5075995.149,2476764.629,2544530.006,169716.107,19.671,-0.003,-0.004,0.002,4.61E-03,2.60E-03,-1.01E-03,
-2956298.727,5075995.146,2476764.629,2544530.007,169716.108,19.669,-0.003,-0.007,0.002,6.12E-03,3.61E-03,-3.40E-03,
-2956298.727,5075995.148,2476764.629,2544530.006,169716.107,19.671,-0.003,-0.005,0.002,5.11E-03,2.94E-03,-1.81E-03,
-2956298.727,5075995.147,2476764.628,2544530.005,169716.108,19.67,-0.003,-0.006,0.001,5.61E-03,2.36E-03,-2.99E-03,
-2956298.727,5075995.152,2476764.629,2544530.005,169716.104,19.674,-0.003,-0.001,0.002,3.10E-03,1.59E-03,1.38E-03,
-2956298.727,5075995.153,2476764.626,2544530.002,169716.105,19.674,-0.003,0,-0.001,2.59E-03,-1.51E-03,9.99E-04,
-2956298.727,5075995.153,2476764.63,2544530.005,169716.104,19.676,-0.003,0,0.003,2.59E-03,2.17E-03,2.56E-03,
-2956298.727,5075995.15,2476764.627,2544530.003,169716.106,19.672,-0.003,-0.003,0,4.10E-03,4.23E-04,-9.96E-04,
-2956298.727,5075995.152,2476764.631,2544530.007,169716.105,19.675,-0.003,-0.001,0.004,3.10E-03,3.43E-03,2.16E-03,
-2956298.727,5075995.147,2476764.62,2544529.998,169716.107,19.666,-0.003,-0.006,-0.007,5.61E-03,-5.01E-03,-6.12E-03,
-2956298.727,5075995.148,2476764.628,2544530.006,169716.106,19.67,-0.003,-0.005,0.001,5.11E-03,2.02E-03,-2.20E-03,
-2956298.727,5075995.15,2476764.631,2544530.007,169716.105,19.673,-0.003,-0.003,0.004,4.10E-03,4.11E-03,5.66E-04,
-2956298.727,5075995.151,2476764.625,2544530.001,169716.105,19.671,-0.003,-0.002,-0.002,3.60E-03,-1.76E-03,-9.83E-04,
-2956298.727,5075995.149,2476764.632,2544530.009,169716.106,19.673,-0.003,-0.004,0.005,4.61E-03,5.36E-03,1.62E-04,
-2956298.727,5075995.158,2476764.632,2544530.006,169716.101,19.679,-0.003,0.005,0.005,7.60E-05,2.32E-03,7.32E-03,
-2956298.727,5075995.156,2476764.633,2544530.007,169716.103,19.679,-0.003,0.003,0.006,1.08E-03,3.92E-03,6.12E-03,
-2956298.727,5075995.147,2476764.628,2544530.005,169716.107,19.67,-0.003,-0.006,0.001,5.61E-03,2.36E-03,-2.99E-03,
-2956298.727,5075995.148,2476764.626,2544530.004,169716.107,19.67,-0.003,-0.005,-0.001,5.11E-03,1.78E-04,-2.98E-03,
-2956298.727,5075995.151,2476764.631,2544530.007,169716.105,19.674,-0.003,-0.002,0.004,3.60E-03,3.77E-03,1.36E-03,
-2956298.727,5075995.143,2476764.63,2544530.009,169716.109,19.667,-0.003,-0.01,0.003,7.63E-03,5.55E-03,-5.39E-03,
-2956298.727,5075995.143,2476764.628,2544530.006,169716.109,19.667,-0.003,-0.01,0.001,7.63E-03,3.71E-03,-6.17E-03,
-2956298.727,5075995.145,2476764.631,2544530.01,169716.108,19.669,-0.003,-0.008,0.004,6.62E-03,5.79E-03,-3.41E-03,
-2956298.727,5075995.148,2476764.627,2544530.004,169716.107,19.67,-0.003,-0.005,0,5.11E-03,1.10E-03,-2.59E-03,
-2956298.727,5075995.146,2476764.629,2544530.007,169716.108,19.669,-0.003,-0.007,0.002,6.12E-03,3.61E-03,-3.40E-03,
-2956298.727,5075995.149,2476764.633,2544530.01,169716.106,19.674,-0.003,-0.004,0.006,4.61E-03,6.28E-03,5.52E-04,
-2956298.727,5075995.14,2476764.625,2544530.005,169716.111,19.663,-0.003,-0.013,-0.002,9.13E-03,1.96E-03,-9.73E-03,
-2956298.727,5075995.148,2476764.625,2544530.002,169716.106,19.67,-0.003,-0.005,-0.002,5.11E-03,-7.43E-04,-3.37E-03,
-2956298.727,5075995.155,2476764.631,2544530.006,169716.103,19.677,-0.003,0.002,0.004,1.59E-03,2.42E-03,4.54E-03,
-2956298.727,5075995.147,2476764.628,2544530.006,169716.108,19.669,-0.003,-0.006,0.001,5.61E-03,2.36E-03,-2.99E-03,
-2956298.727,5075995.152,2476764.627,2544530.003,169716.104,19.673,-0.003,-0.001,0,3.10E-03,-2.52E-04,5.94E-04,
-2956298.727,5075995.155,2476764.628,2544530.003,169716.103,19.676,-0.003,0.002,0.001,1.59E-03,-3.45E-04,3.37E-03,
-2956298.727,5075995.154,2476764.628,2544530.003,169716.103,19.675,-0.003,0.001,0.001,2.09E-03,-7.08E-06,2.58E-03,
-2956298.727,5075995.152,2476764.625,2544530.001,169716.104,19.672,-0.003,-0.001,-0.002,3.10E-03,-2.09E-03,-1.87E-04,
-2956298.727,5075995.159,2476764.628,2544530.002,169716.101,19.679,-0.003,0.006,0.001,-4.27E-04,-1.70E-03,6.55E-03,
-2956298.727,5075995.144,2476764.626,2544530.005,169716.109,19.666,-0.003,-0.009,-0.001,7.12E-03,1.53E-03,-6.16E-03,
-2956298.727,5075995.143,2476764.623,2544530.003,169716.109,19.664,-0.003,-0.01,-0.004,7.63E-03,-8.95E-04,-8.13E-03,
-2956298.727,5075995.151,2476764.627,2544530.003,169716.105,19.673,-0.003,-0.002,0,3.60E-03,8.53E-05,-2.01E-04,
-2956298.727,5075995.153,2476764.628,2544530.004,169716.105,19.674,-0.003,0,0.001,2.59E-03,3.31E-04,1.78E-03,
-2956298.727,5075995.151,2476764.625,2544530.001,169716.105,19.671,-0.003,-0.002,-0.002,3.60E-03,-1.76E-03,-9.83E-04,
-2956298.727,5075995.159,2476764.628,2544530.002,169716.101,19.679,-0.003,0.006,0.001,-4.27E-04,-1.70E-03,6.55E-03,
-2956298.727,5075995.16,2476764.634,2544530.007,169716.101,19.682,-0.003,0.007,0.007,-9.31E-04,3.49E-03,9.69E-03,
-2956298.727,5075995.145,2476764.624,2544530.003,169716.108,19.667,-0.003,-0.008,-0.003,6.62E-03,-6.50E-04,-6.15E-03,
-2956298.727,5075995.152,2476764.63,2544530.006,169716.105,19.675,-0.003,-0.001,0.003,3.10E-03,2.51E-03,1.77E-03,
-2956298.727,5075995.15,2476764.624,2544530.001,169716.105,19.671,-0.003,-0.003,-0.003,4.10E-03,-2.34E-03,-2.17E-03,
-2956298.727,5075995.148,2476764.624,2544530.002,169716.106,19.669,-0.003,-0.005,-0.003,5.11E-03,-1.66E-03,-3.76E-03,
-2956298.727,5075995.154,2476764.626,2544530.002,169716.103,19.675,-0.003,0.001,-0.001,2.09E-03,-1.85E-03,1.79E-03,
-2956298.727,5075995.155,2476764.627,2544530.002,169716.103,19.675,-0.003,0.002,0,1.59E-03,-1.27E-03,2.98E-03,
-2956298.727,5075995.159,2476764.629,2544530.003,169716.101,19.68,-0.003,0.006,0.002,-4.27E-04,-7.75E-04,6.94E-03,
-2956298.727,5075995.161,2476764.635,2544530.008,169716.101,19.684,-0.003,0.008,0.008,-1.43E-03,4.07E-03,1.09E-02,
-2956298.727,5075995.155,2476764.631,2544530.006,169716.103,19.677,-0.003,0.002,0.004,1.59E-03,2.42E-03,4.54E-03,
-2956298.727,5075995.154,2476764.625,2544530.001,169716.103,19.674,-0.003,0.001,-0.002,2.09E-03,-2.77E-03,1.40E-03,
-2956298.727,5075995.16,2476764.635,2544530.007,169716.101,19.683,-0.003,0.007,0.008,-9.31E-04,4.41E-03,1.01E-02,
-2956298.727,5075995.157,2476764.631,2544530.005,169716.102,19.679,-0.003,0.004,0.004,5.79E-04,1.74E-03,6.13E-03,
-2956298.727,5075995.157,2476764.632,2544530.006,169716.102,19.679,-0.003,0.004,0.005,5.79E-04,2.66E-03,6.53E-03,
-2956298.727,5075995.155,2476764.628,2544530.003,169716.103,19.676,-0.003,0.002,0.001,1.59E-03,-3.45E-04,3.37E-03,
-2956298.727,5075995.156,2476764.625,2544530,169716.103,19.676,-0.003,0.003,-0.002,1.08E-03,-3.44E-03,2.99E-03,
-2956298.727,5075995.152,2476764.626,2544530.002,169716.105,19.673,-0.003,-0.001,-0.001,3.10E-03,-1.17E-03,2.04E-04,
-2956298.727,5075995.15,2476764.623,2544530,169716.106,19.67,-0.003,-0.003,-0.004,4.10E-03,-3.26E-03,-2.56E-03,
-2956298.727,5075995.147,2476764.625,2544530.003,169716.107,19.669,-0.003,-0.006,-0.002,5.61E-03,-4.05E-04,-4.16E-03,
-2956298.727,5075995.154,2476764.623,2544529.999,169716.103,19.673,-0.003,0.001,-0.004,2.09E-03,-4.61E-03,6.22E-04,
-2956298.727,5075995.144,2476764.625,2544530.003,169716.109,19.666,-0.003,-0.009,-0.002,7.12E-03,6.08E-04,-6.55E-03,
-2956298.727,5075995.149,2476764.625,2544530.002,169716.106,19.67,-0.003,-0.004,-0.002,4.61E-03,-1.08E-03,-2.57E-03,
-2956298.727,5075995.151,2476764.63,2544530.006,169716.105,19.674,-0.003,-0.002,0.003,3.60E-03,2.85E-03,9.71E-04,
-2956298.727,5075995.157,2476764.626,2544530,169716.102,19.677,-0.003,0.004,-0.001,5.79E-04,-2.86E-03,4.18E-03,
-2956298.727,5075995.155,2476764.627,2544530.002,169716.103,19.675,-0.003,0.002,0,1.59E-03,-1.27E-03,2.98E-03,
-2956298.727,5075995.15,2476764.63,2544530.006,169716.105,19.673,-0.003,-0.003,0.003,4.10E-03,3.18E-03,1.76E-04,
-2956298.727,5075995.15,2476764.628,2544530.005,169716.105,19.672,-0.003,-0.003,0.001,4.10E-03,1.34E-03,-6.06E-04,
-2956298.727,5075995.157,2476764.628,2544530.002,169716.102,19.678,-0.003,0.004,0.001,5.79E-04,-1.02E-03,4.96E-03,
-2956298.727,5075995.15,2476764.63,2544530.007,169716.106,19.674,-0.003,-0.003,0.003,4.10E-03,3.18E-03,1.76E-04,
-2956298.727,5075995.151,2476764.627,2544530.004,169716.105,19.673,-0.003,-0.002,0,3.60E-03,8.53E-05,-2.01E-04,
-2956298.727,5075995.149,2476764.628,2544530.005,169716.106,19.671,-0.003,-0.004,0.001,4.61E-03,1.68E-03,-1.40E-03,
-2956298.727,5075995.15,2476764.626,2544530.003,169716.105,19.671,-0.003,-0.003,-0.001,4.10E-03,-4.98E-04,-1.39E-03,
-2956298.727,5075995.155,2476764.625,2544530.001,169716.103,19.675,-0.003,0.002,-0.002,1.59E-03,-3.11E-03,2.20E-03,
-2956298.727,5075995.151,2476764.627,2544530.004,169716.106,19.672,-0.003,-0.002,0,3.60E-03,8.53E-05,-2.01E-04,
-2956298.727,5075995.147,2476764.628,2544530.005,169716.107,19.67,-0.003,-0.006,0.001,5.61E-03,2.36E-03,-2.99E-03,
-2956298.727,5075995.159,2476764.632,2544530.005,169716.102,19.681,-0.003,0.006,0.005,-4.27E-04,1.99E-03,8.12E-03,
